category,text
ham,"Its like that hotel dusk game i think. You solve puzzles in a area thing"
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
ham,"Well that must be a pain to catch"
ham,"Sorry da thangam.it's my mistake."
ham,"I need... Coz i never go before"
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
ham,"Wife.how she knew the time of murder exactly"
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
spam,"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1"
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
ham,"No plm i will come da. On the way."
ham,"Guess he wants alone time. We could just show up and watch when they do.."
ham,"Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)"
ham,"Yup ü not comin :-("
ham,"Yes, princess. Toledo."
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
ham,"Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor."
ham,"Good. No swimsuit allowed :)"
ham,"Am okay. Will soon be over. All the best"
ham,"A cute thought for friendship: Its not necessary to share every secret with ur close Frnd, but watever u shared should be true...."
ham,"Ok i've sent u da latest version of da project."
ham,"Good Morning my Dear........... Have a great &amp; successful day."
ham,"Pls accept me for one day. Or am begging you change the number."
ham,"Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:"
ham,"Its ok, if anybody asks abt me, u tel them..:-P"
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
ham,"* You gonna ring this weekend or wot?"
ham,"Also track down any lighters you can find"
ham,"Sorry, I can't help you on this."
ham,"Babe, I need your advice"
ham,"I‘ll leave around four, ok?"
ham,"Come to medical college at 7pm ......forward it da"
ham,"K:)k..its good:)when are you going?"
ham,"I can make lasagna for you... vodka..."
ham,"HI ITS KATE CAN U GIVE ME A RING ASAP XXX"
ham,"Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar"
ham,"No, but you told me you were going, before you got drunk!"
ham,"He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him"
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
ham,"I'm always looking for an excuse to be in the city."
ham,"Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift..."
ham,"O shore are you takin the bus"
ham,"So u gonna get deus ex?"
ham,"I will send them to your email. Do you mind  &lt;#&gt;  times per night?"
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
ham,"tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?"
ham,"Ok then i come n pick u at engin?"
ham,"Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late."
ham,"Raviyog Peripherals bhayandar east"
ham,"K actually can you guys meet me at the sunoco on howard? It should be right on the way"
spam,"You have 1 new voicemail. Please call 08719181513."
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
ham,"Just finished eating. Got u a plate. NOT leftovers this time."
ham,"Thanx a lot..."
ham,"Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked."
ham,"Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :("
ham,"Its a great day. Do have yourself a beautiful one."
ham,"What happened in interview?"
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,"Badrith is only for chennai:)i will surely pick for us:)no competition for him."
ham,"I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave..."
ham,"Hey you around? I've got enough for a half + the ten I owe you"
ham,"Hey tmr maybe can meet you at yck"
ham,"ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*"
ham,"They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?"
ham,"Not to worry. I'm sure you'll get it."
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p"
spam,"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days"
ham,"My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?"
ham,"I'm not smoking while people use wylie smokes too much to justify ruining my shit"
ham,"Dear good morning how you feeling dear"
ham,"A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die"
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)"
ham,"Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him."
ham,"Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up."
spam,"Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app"
spam,"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only"
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham,"Just do what ever is easier for you"
spam,"RCT' THNQ Adrian for U text. Rgds Vatian"
ham,"Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday"
ham,"It'll be tough, but I'll do what I have to"
ham,"IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx"
ham,"Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet."
ham,"HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX"
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
ham,"But i'm surprised she still can guess right lor..."
ham,"Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today."
ham,"Oh ho. Is this the first time u use these type of words"
ham,"HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN"
ham,"I know you are serving. I mean what are you doing now."
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
ham,"Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out"
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
ham,"I know girls always safe and selfish know i got it pa. Thank you. good night."
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage."
ham,"I'm freezing and craving ice. Fml"
ham,"Kay... Since we are out already"
ham,"Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?"
ham,"Yo im right by yo work"
ham,"Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx"
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
ham,"I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them."
ham,"Nope... Juz off from work..."
ham,"Huh so fast... Dat means u havent finished painting?"
ham,"what number do u live at? Is it 11?"
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
ham,"Sac will score big hundred.he is set batsman:-)"
ham,"Send me yetty's number pls."
ham,"How much it will cost approx . Per month."
ham,"Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free"
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
ham,"That's fine, have him give me a call if he knows what he wants or has any questions"
ham,"Sorry, got a late start, we're on the way"
ham,"Then u go back urself lor..."
ham,"I AM AT THE GAS STATION. GO THERE."
ham,"K, if u bored up just come to my home.."
ham,"Babe !!!! I LOVE YOU !!!! *covers your face in kisses*"
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
ham,"Still i have not checked it da. . ."
ham,"You will go to walmart. I.ll stay."
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
ham,"Oh great. I.ll disturb him more so that we can talk."
ham,"Reverse is cheating. That is not mathematics."
ham,"U're welcome... Caught u using broken english again..."
ham,"No problem baby. Is this is a good time to talk? I called and left a message."
ham,"Sorry, I'll call later"
ham,"Oh is it! Which brand?"
ham,"Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance."
ham,"At what time are you coming."
ham,"Call him and say you not coming today ok and tell them not to fool me like this ok"
ham,"I emailed yifeng my part oredi.. Can ü get it fr him.."
ham,"R u sure they'll understand that! Wine * good idea just had a slurp!"
ham,"Minimum walk is 3miles a day."
ham,"Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema."
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
ham,"I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me..."
spam,"Sorry I missed your call let's talk when you have the time. I'm on 07090201529"
ham,"Please attend the phone:)"
ham,"You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged"
ham,"No messages on her phone. I'm holding it now"
ham,"Can... I'm free..."
ham,"Yo my trip got postponed, you still stocked up?"
ham,"Sorry, I'll call later"
ham,"I am waiting for your call sir."
ham,"Hey what are you doing. Y no reply pa.."
ham,"Hey elaine, is today's meeting still on?"
ham,"Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry."
ham,"Most of the tiime when i don't let you hug me it's so i don't break into tears."
ham,"Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow"
ham,"And now electricity just went out fml."
ham,"Looks like you found something to do other than smoke, great job!"
ham,"Also andros ice etc etc"
ham,":)"
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
